time,node,protocol,latency_ms,jitter_ms,packet_status,collision,distance_m,snr_db,deadline_500ms,deadline_1000ms,num_nodes,farm_radius
630,26,LoRaWAN,399.665,69.2026,DELIVERED,0,4254,9.13301,1,1,50,5000
635,27,LoRaWAN,414.3,14.6353,DELIVERED,0,2750,14.8153,1,1,50,5000
640,28,LoRaWAN,393.817,20.4832,DELIVERED,0,1481,22.8746,1,1,50,5000
645,29,LoRaWAN,448.457,54.6402,DELIVERED,0,2291,17.1936,1,1,50,5000
650,30,LoRaWAN,152.52,295.937,DELIVERED,0,879,29.6655,1,1,50,5000
655,31,LoRaWAN,150.428,2.09208,DELIVERED,0,1924,19.4671,1,1,50,5000
660,32,LoRaWAN,134.958,15.47,DELIVERED,0,2790,14.6272,1,1,50,5000
665,33,LoRaWAN,192.557,57.5989,DELIVERED,0,708,32.4806,1,1,50,5000
670,34,LoRaWAN,301.823,109.266,DELIVERED,0,2294,17.1765,1,1,50,5000
675,35,LoRaWAN,293.196,8.6276,DELIVERED,0,4265,9.09937,1,1,50,5000
680,36,LoRaWAN,210.612,82.5839,DELIVERED,0,2646,15.3174,1,1,50,5000
685,37,LoRaWAN,213.112,2.50037,DELIVERED,0,4114,9.5689,1,1,50,5000
690,38,LoRaWAN,346.67,133.558,DELIVERED,0,4535,8.29981,1,1,50,5000
695,39,LoRaWAN,261.029,85.6405,DELIVERED,0,1826,20.1478,1,1,50,5000
700,40,LoRaWAN,351.415,90.3858,DELIVERED,0,1241,25.1764,1,1,50,5000
705,41,LoRaWAN,145.055,206.36,DELIVERED,0,2060,18.5777,1,1,50,5000
710,42,LoRaWAN,307.937,162.882,DELIVERED,0,1107,26.6638,1,1,50,5000
715,43,LoRaWAN,351.619,43.6818,DELIVERED,0,3184,12.9067,1,1,50,5000
720,44,LoRaWAN,239.883,111.736,DELIVERED,0,4080,9.677,1,1,50,5000
725,45,LoRaWAN,290.917,51.0344,DELIVERED,0,3647,11.1384,1,1,50,5000
730,46,LoRaWAN,216.014,74.9032,DELIVERED,0,2355,16.8347,1,1,50,5000
735,47,LoRaWAN,145.132,70.8814,DELIVERED,0,272,44.9151,1,1,50,5000
740,48,LoRaWAN,226.682,81.5494,DELIVERED,0,4504,8.38916,1,1,50,5000
745,49,LoRaWAN,290.96,64.2779,DELIVERED,0,143,53.2491,1,1,50,5000
750,0,LoRaWAN,179.678,111.282,DELIVERED,0,1893,19.6786,1,1,50,5000
755,1,LoRaWAN,189.816,10.1386,DELIVERED,0,4044,9.79244,1,1,50,5000
760,2,LoRaWAN,119.935,69.8816,DELIVERED,0,1140,26.2814,1,1,50,5000
765,3,LoRaWAN,247.406,127.472,DELIVERED,0,800,30.891,1,1,50,5000
770,4,LoRaWAN,226.537,20.8687,DELIVERED,0,4652,7.96801,1,1,50,5000
775,5,LoRaWAN,294.803,68.2653,DELIVERED,0,1833,20.098,1,1,50,5000
780,6,LoRaWAN,249.651,45.1515,DELIVERED,0,690,32.8157,1,1,50,5000
785,7,LoRaWAN,119.213,130.438,DELIVERED,0,999,28,1,1,50,5000
790,8,LoRaWAN,160.457,41.244,DELIVERED,0,3879,10.335,1,1,50,5000
795,9,LoRaWAN,296.6,136.143,DELIVERED,0,3618,11.2423,1,1,50,5000
800,10,LoRaWAN,253.404,43.1953,DELIVERED,0,4599,8.11727,1,1,50,5000
805,11,LoRaWAN,321.189,67.7845,DELIVERED,0,2013,18.8782,1,1,50,5000
810,12,LoRaWAN,268.438,52.7504,DELIVERED,0,2797,14.5946,1,1,50,5000
815,13,LoRaWAN,215.686,52.752,DELIVERED,0,3021,13.5912,1,1,50,5000
820,14,LoRaWAN,292.741,77.0543,DELIVERED,0,2676,15.1705,1,1,50,5000
825,15,LoRaWAN,287.606,5.13467,DELIVERED,0,3976,10.0133,1,1,50,5000
830,16,LoRaWAN,450.619,0,LOST,1,1369,23.8984,1,1,50,5000
835,17,LoRaWAN,324.619,0,LOST,1,4436,8.58732,1,1,50,5000
840,18,LoRaWAN,427.619,0,LOST,1,1756,20.6568,1,1,50,5000
845,19,LoRaWAN,309.619,0,LOST,1,3773,10.6959,1,1,50,5000
850,20,LoRaWAN,355.619,0,LOST,1,811,30.7133,1,1,50,5000
855,21,LoRaWAN,405.619,0,LOST,1,1345,24.1286,1,1,50,5000
860,22,LoRaWAN,340.619,0,LOST,1,1270,24.8756,1,1,50,5000
865,23,LoRaWAN,324.619,0,LOST,1,4955,7.14606,1,1,50,5000
870,24,LoRaWAN,315.619,0,LOST,1,3768,10.7132,1,1,50,5000
875,25,LoRaWAN,378.619,0,LOST,1,4234,9.1944,1,1,50,5000
880,26,LoRaWAN,335.619,0,LOST,1,316,42.9682,1,1,50,5000
885,27,LoRaWAN,423.619,0,LOST,1,497,37.0831,1,1,50,5000
890,28,LoRaWAN,432.619,0,LOST,1,1405,23.5604,1,1,50,5000
895,29,LoRaWAN,384.619,0,LOST,1,2948,13.9098,1,1,50,5000
900,30,LoRaWAN,461.619,0,LOST,1,3161,13.0011,1,1,50,5000
905,31,LoRaWAN,385.619,0,LOST,1,4409,8.66684,1,1,50,5000
910,32,LoRaWAN,500.619,0,LOST,1,1706,21.033,0,1,50,5000
915,33,LoRaWAN,317.619,0,LOST,1,3655,11.1098,1,1,50,5000
920,34,LoRaWAN,331.619,0,LOST,1,2722,14.9486,1,1,50,5000
925,35,LoRaWAN,388.619,0,LOST,1,2172,17.8882,1,1,50,5000
930,36,LoRaWAN,420.619,0,LOST,1,1433,23.3035,1,1,50,5000
935,37,LoRaWAN,358.619,0,LOST,1,4188,9.33669,1,1,50,5000
940,38,LoRaWAN,398.619,0,LOST,1,2155,17.9905,1,1,50,5000
945,39,LoRaWAN,378.619,0,LOST,1,1277,24.8041,1,1,50,5000
950,40,LoRaWAN,414.619,0,LOST,1,3107,13.2256,1,1,50,5000
955,41,LoRaWAN,327.619,0,LOST,1,3551,11.4858,1,1,50,5000
960,42,LoRaWAN,303.619,0,LOST,1,3895,10.2814,1,1,50,5000
965,43,LoRaWAN,403.619,0,LOST,1,1496,22.7433,1,1,50,5000
970,44,LoRaWAN,347.619,0,LOST,1,2481,16.1559,1,1,50,5000
975,45,LoRaWAN,345.619,0,LOST,1,734,32.0114,1,1,50,5000
980,46,LoRaWAN,446.619,0,LOST,1,1554,22.2481,1,1,50,5000
985,47,LoRaWAN,315.619,0,LOST,1,2876,14.2318,1,1,50,5000
990,48,LoRaWAN,434.619,0,LOST,1,341,41.9792,1,1,50,5000
995,49,LoRaWAN,318.619,0,LOST,1,4426,8.61671,1,1,50,5000
1000,0,LoRaWAN,501.619,0,LOST,1,3960,10.0659,0,1,50,5000
1005,1,LoRaWAN,496.619,0,LOST,1,4300,8.99292,1,1,50,5000
1010,2,LoRaWAN,343.619,0,LOST,1,1468,22.9893,1,1,50,5000
1015,3,LoRaWAN,478.619,0,LOST,1,800,30.891,1,1,50,5000
1020,4,LoRaWAN,380.619,0,LOST,1,335,42.2098,1,1,50,5000
1025,5,LoRaWAN,346.619,0,LOST,1,2250,17.4287,1,1,50,5000
1030,6,LoRaWAN,456.619,0,LOST,1,3941,10.1285,1,1,50,5000
1035,7,LoRaWAN,339.619,0,LOST,1,3219,12.7643,1,1,50,5000
0,4,NB-IoT,2618.62,0,DELIVERED,0,3473.43,-26.985,0,0,10,10000
0,5,NB-IoT,6349,0,DELIVERED,0,9000,-26.241,0,0,10,10000
0,6,NB-IoT,6322,0,DELIVERED,0,9000,-30.5508,0,0,10,10000
0,7,NB-IoT,6324,0,DELIVERED,0,9000,-29.2355,0,0,10,10000
0,8,NB-IoT,5089.4,0,DELIVERED,0,7112.11,-18.6138,0,0,10,10000
0,9,NB-IoT,5004.85,0,DELIVERED,0,7049.78,-31.7444,0,0,10,10000
0,10,NB-IoT,6185.79,0,DELIVERED,0,8795.68,-30.588,0,0,10,10000
0,11,NB-IoT,5682.62,0,DELIVERED,0,8066.43,-25.1723,0,0,10,10000
0,12,NB-IoT,1377.28,0,DELIVERED,0,1545.42,-6.51366,0,0,10,10000
0,13,NB-IoT,4011.57,0,DELIVERED,0,5498.35,-23.4821,0,0,10,10000
5,4,NB-IoT,2654.62,36,DELIVERED,0,3473.43,-15.1729,0,0,10,10000
5,5,NB-IoT,6315,34,DELIVERED,0,9000,-22.7817,0,0,10,10000
5,6,NB-IoT,6331.99,9.99457,DELIVERED,0,8999.99,-37.0005,0,0,10,10000
5,7,NB-IoT,6311,13.0014,DELIVERED,0,9000,-33.6099,0,0,10,10000
5,8,NB-IoT,5048.41,40.9965,DELIVERED,0,7112.11,-25.5169,0,0,10,10000
5,9,NB-IoT,5004.84,0.011348,DELIVERED,0,7049.77,-37.0207,0,0,10,10000
5,10,NB-IoT,6189.78,3.9947,DELIVERED,0,8795.67,-25.3045,0,0,10,10000
5,11,NB-IoT,5710.62,27.9972,DELIVERED,0,8066.43,-28.2552,0,0,10,10000
5,12,NB-IoT,1344.27,33.0121,DELIVERED,0,1545.4,-10.3629,0,0,10,10000
5,13,NB-IoT,3992.57,19.0009,DELIVERED,0,5498.35,-30.5908,0,0,10,10000
10,4,NB-IoT,2660.61,5.98949,DELIVERED,0,3473.41,-16.0326,0,0,10,10000
10,5,NB-IoT,6306,8.99588,DELIVERED,0,9000.01,-31.2113,0,0,10,10000
10,6,NB-IoT,6338.01,6.01072,DELIVERED,0,9000.01,-27.4698,0,0,10,10000
10,7,NB-IoT,6333,22,DELIVERED,0,9000,-22.9121,0,0,10,10000
10,8,NB-IoT,5044.41,3.99646,DELIVERED,0,7112.12,-21.8019,0,0,10,10000
10,9,NB-IoT,5036.85,32.0093,DELIVERED,0,7049.78,-32.7305,0,0,10,10000
10,10,NB-IoT,6163.78,25.9994,DELIVERED,0,8795.67,-18.7502,0,0,10,10000
10,11,NB-IoT,5700.62,9.9956,DELIVERED,0,8066.43,-30.6969,0,0,10,10000
10,12,NB-IoT,1367.26,22.9985,DELIVERED,0,1545.4,-7.85864,0,0,10,10000
10,13,NB-IoT,4010.56,17.9971,DELIVERED,0,5498.34,-26.4075,0,0,10,10000
15,4,NB-IoT,2639.61,20.9965,DELIVERED,0,3473.42,-15.2963,0,0,10,10000
15,5,NB-IoT,6342,36.0009,DELIVERED,0,9000.01,-31.3549,0,0,10,10000
15,6,NB-IoT,6341,2.99509,DELIVERED,0,9000,-21.7389,0,0,10,10000
15,7,NB-IoT,6333.01,0.0109393,DELIVERED,0,9000.01,-41.4322,0,0,10,10000
15,8,NB-IoT,5059.41,15,DELIVERED,0,7112.12,-26.0896,0,0,10,10000
15,9,NB-IoT,4997.85,39.0065,DELIVERED,0,7049.77,-27.4832,0,0,10,10000
15,10,NB-IoT,6193.78,29.9995,DELIVERED,0,8795.67,-32.1866,0,0,10,10000
15,11,NB-IoT,5718.62,18.0024,DELIVERED,0,8066.44,-24.8824,0,0,10,10000
15,12,NB-IoT,1363.27,3.99147,DELIVERED,0,1545.41,-3.86521,0,0,10,10000
15,13,NB-IoT,3998.56,12.0062,DELIVERED,0,5498.34,-20.3541,0,0,10,10000
20,4,NB-IoT,2637.62,1.98732,DELIVERED,0,3473.44,-12.1952,0,0,10,10000
20,5,NB-IoT,6326,16.0028,DELIVERED,0,9000,-31.5992,0,0,10,10000
20,6,NB-IoT,6318,23.0037,DELIVERED,0,9000,-21.2359,0,0,10,10000
20,7,NB-IoT,6349.02,16.0061,DELIVERED,0,9000.02,-19.4939,0,0,10,10000
20,8,NB-IoT,5050.42,8.99435,DELIVERED,0,7112.13,-33.7637,0,0,10,10000
20,9,NB-IoT,5020.85,23,DELIVERED,0,7049.77,-16.8083,0,0,10,10000
20,10,NB-IoT,6211.78,18.003,DELIVERED,0,8795.68,-39.652,0,0,10,10000
20,11,NB-IoT,5684.63,33.9951,DELIVERED,0,8066.44,-29.4354,0,0,10,10000
20,12,NB-IoT,1326.27,37,DELIVERED,0,1545.41,5.71384,0,0,10,10000
20,13,NB-IoT,3965.54,33.0146,LOST,0,5498.31,-27.8368,0,0,10,10000
25,4,NB-IoT,2636.62,1,DELIVERED,0,3473.44,-15.545,0,0,10,10000
25,5,NB-IoT,6339,13.0013,DELIVERED,0,9000.01,-29.7358,0,0,10,10000
25,6,NB-IoT,6298.99,19.004,DELIVERED,0,8999.99,-23.6605,0,0,10,10000
25,7,NB-IoT,6338.01,11.0106,DELIVERED,0,9000.01,-33.3883,0,0,10,10000
25,8,NB-IoT,5046.42,4.0015,DELIVERED,0,7112.12,-24.7447,0,0,10,10000
25,9,NB-IoT,5036.84,15.993,DELIVERED,0,7049.76,-36.6327,0,0,10,10000
25,10,NB-IoT,6180.78,30.9994,DELIVERED,0,8795.68,-30.3779,0,0,10,10000
25,11,NB-IoT,5678.63,6,DELIVERED,0,8066.44,-17.1707,0,0,10,10000
25,12,NB-IoT,1333.28,7.01214,DELIVERED,0,1545.43,2.04041,0,0,10,10000
25,13,NB-IoT,3966.54,0.999278,DELIVERED,0,5498.31,-30.1019,0,0,10,10000
30,4,NB-IoT,2650.62,13.997,DELIVERED,0,3473.43,-23.2254,0,0,10,10000
30,5,NB-IoT,6332,7,DELIVERED,0,9000.01,-21.3537,0,0,10,10000
30,6,NB-IoT,6321.01,22.0125,LOST,0,9000.01,-25.341,0,0,10,10000
30,7,NB-IoT,6326.01,11.9914,DELIVERED,0,9000.02,-35.1916,0,0,10,10000
30,8,NB-IoT,5052.42,6.00695,DELIVERED,0,7112.13,-22.8473,0,0,10,10000
30,9,NB-IoT,5009.83,27.0113,DELIVERED,0,7049.74,-42.2475,0,0,10,10000
30,10,NB-IoT,6164.78,16.0003,DELIVERED,0,8795.68,-26.0331,0,0,10,10000
30,11,NB-IoT,5693.62,14.9922,DELIVERED,0,8066.43,-25.5658,0,0,10,10000
30,12,NB-IoT,1355.28,22,DELIVERED,0,1545.43,5.38214,0,0,10,10000
30,13,NB-IoT,4008.53,41.9862,DELIVERED,0,5498.29,-19.0862,0,0,10,10000
35,4,NB-IoT,2667.62,17.0003,DELIVERED,0,3473.43,-26.2713,0,0,10,10000
35,5,NB-IoT,6325,7.00022,DELIVERED,0,9000,-17.5072,0,0,10,10000
35,6,NB-IoT,6310.01,10.9963,DELIVERED,0,9000.01,-30.6388,0,0,10,10000
35,7,NB-IoT,6307.01,18.9991,DELIVERED,0,9000.02,-26.9027,0,0,10,10000
35,8,NB-IoT,5052.43,0.00335289,DELIVERED,0,7112.14,-26.9077,0,0,10,10000
35,9,NB-IoT,5009.83,0.00513202,DELIVERED,0,7049.75,-18.8618,0,0,10,10000
35,10,NB-IoT,6193.78,29,DELIVERED,0,8795.68,-29.3921,0,0,10,10000
35,11,NB-IoT,5717.63,24.0087,DELIVERED,0,8066.45,-32.089,0,0,10,10000
35,12,NB-IoT,1326.27,29.0099,DELIVERED,0,1545.41,-8.40306,0,0,10,10000
35,13,NB-IoT,3965.52,43.0042,DELIVERED,0,5498.29,-21.6104,0,0,10,10000
40,4,NB-IoT,2619.63,47.9894,DELIVERED,0,3473.45,-12.1937,0,0,10,10000
40,5,NB-IoT,6337.01,12.003,DELIVERED,0,9000.01,-27.1487,0,0,10,10000
40,6,NB-IoT,6305.01,5.00154,DELIVERED,0,9000.01,-38.0983,0,0,10,10000
40,7,NB-IoT,6329.02,22.0064,DELIVERED,0,9000.03,-30.5421,0,0,10,10000
40,8,NB-IoT,5079.43,27.0055,DELIVERED,0,7112.15,-31.6505,0,0,10,10000
40,9,NB-IoT,5008.85,0.985014,DELIVERED,0,7049.77,-30.8621,0,0,10,10000
40,10,NB-IoT,6177.79,15.9984,DELIVERED,0,8795.68,-29.6657,0,0,10,10000
40,11,NB-IoT,5719.64,2.00832,DELIVERED,0,8066.46,-27.8626,0,0,10,10000
40,12,NB-IoT,1378.27,51.9977,DELIVERED,0,1545.41,-2.224,0,0,10,10000
40,13,NB-IoT,3983.54,18.0116,DELIVERED,0,5498.3,-20.7666,0,0,10,10000
45,4,NB-IoT,2644.63,25.0001,DELIVERED,0,3473.45,-6.82563,0,0,10,10000
45,5,NB-IoT,6314.01,23.0001,DELIVERED,0,9000.01,-27.708,0,0,10,10000
45,6,NB-IoT,6301.01,4,DELIVERED,0,9000.01,-36.409,0,0,10,10000
45,7,NB-IoT,6318.01,11.008,DELIVERED,0,9000.02,-32.6613,0,0,10,10000
45,8,NB-IoT,5060.42,19.0074,DELIVERED,0,7112.14,-25.6229,0,0,10,10000
45,9,NB-IoT,5002.85,6,DELIVERED,0,7049.77,-31.4858,0,0,10,10000
45,10,NB-IoT,6173.78,4.00202,DELIVERED,0,8795.68,-35.8959,0,0,10,10000
45,11,NB-IoT,5718.64,0.995524,DELIVERED,0,8066.46,-29.0223,0,0,10,10000
45,12,NB-IoT,1335.27,43.0063,DELIVERED,0,1545.4,-1.84995,0,0,10,10000
45,13,NB-IoT,3990.55,7.01371,DELIVERED,0,5498.32,-20.7121,0,0,10,10000
50,4,NB-IoT,2643.63,1,DELIVERED,0,3473.45,-20.4831,0,0,10,10000
50,5,NB-IoT,6320.01,6.00619,DELIVERED,0,9000.02,-29.5738,0,0,10,10000
50,6,NB-IoT,6312.01,10.9993,LOST,0,9000.01,-32.0031,0,0,10,10000
50,7,NB-IoT,6345.01,26.9931,DELIVERED,0,9000.01,-36.0419,0,0,10,10000
50,8,NB-IoT,5048.42,12,DELIVERED,0,7112.14,-33.7337,0,0,10,10000
50,9,NB-IoT,5016.84,13.9962,DELIVERED,0,7049.77,-23.2679,0,0,10,10000
50,10,NB-IoT,6179.79,6.002,DELIVERED,0,8795.68,-28.2595,0,0,10,10000
50,11,NB-IoT,5679.64,39,DELIVERED,0,8066.46,-34.0165,0,0,10,10000
50,12,NB-IoT,1335.27,0,DELIVERED,0,1545.4,-10.0918,0,0,10,10000
50,13,NB-IoT,4002.55,11.998,DELIVERED,0,5498.32,-19.8171,0,0,10,10000
55,4,NB-IoT,2640.65,2.97763,DELIVERED,0,3473.48,-5.32651,0,0,10,10000
55,5,NB-IoT,6335.02,15.0075,DELIVERED,0,9000.03,-40.1851,0,0,10,10000
55,6,NB-IoT,6308,4.00918,DELIVERED,0,9000,-26.9626,0,0,10,10000
55,7,NB-IoT,6311,34.0049,DELIVERED,0,9000,-28.6212,0,0,10,10000
55,8,NB-IoT,5058.43,10.0079,DELIVERED,0,7112.15,-34.3852,0,0,10,10000
55,9,NB-IoT,5045.85,29.0037,DELIVERED,0,7049.77,-21.524,0,0,10,10000
55,10,NB-IoT,6177.79,1.99364,DELIVERED,0,8795.69,-41.3963,0,0,10,10000
55,11,NB-IoT,5713.65,34.0036,DELIVERED,0,8066.47,-23.0792,0,0,10,10000
55,12,NB-IoT,1351.27,16.0046,DELIVERED,0,1545.41,-5.36754,0,0,10,10000
55,13,NB-IoT,4000.54,2.01022,DELIVERED,0,5498.31,-26.598,0,0,10,10000
60,4,NB-IoT,2645.64,4.98806,DELIVERED,0,3473.46,-22.3078,0,0,10,10000
60,5,NB-IoT,6329.02,6,DELIVERED,0,9000.03,-30.9478,0,0,10,10000
60,6,NB-IoT,6339,31.0054,DELIVERED,0,9000,-26.1914,0,0,10,10000
60,7,NB-IoT,6303,7.99684,DELIVERED,0,9000.01,-33.8974,0,0,10,10000
60,8,NB-IoT,5069.44,11.0062,DELIVERED,0,7112.16,-24.0423,0,0,10,10000
60,9,NB-IoT,5044.83,1.01294,DELIVERED,0,7049.75,-37.2161,0,0,10,10000
60,10,NB-IoT,6182.8,5.00388,DELIVERED,0,8795.69,-28.2515,0,0,10,10000
60,11,NB-IoT,5684.65,29.0006,DELIVERED,0,8066.47,-28.4778,0,0,10,10000
60,12,NB-IoT,1341.27,10.0027,DELIVERED,0,1545.4,-2.35701,0,0,10,10000
60,13,NB-IoT,3969.54,30.994,DELIVERED,0,5498.31,-16.9733,0,0,10,10000
65,4,NB-IoT,2644.66,0.980357,DELIVERED,0,3473.49,-14.1477,0,0,10,10000
65,5,NB-IoT,6341.02,11.9971,DELIVERED,0,9000.03,-25.0483,0,0,10,10000
65,6,NB-IoT,6313.01,25.9971,LOST,0,9000.01,-30.6011,0,0,10,10000
65,7,NB-IoT,6322,18.9954,DELIVERED,0,9000,-26.9511,0,0,10,10000
65,8,NB-IoT,5069.43,0.0114135,DELIVERED,0,7112.14,-24.064,0,0,10,10000
65,9,NB-IoT,5010.84,33.9963,DELIVERED,0,7049.76,-34.7896,0,0,10,10000
65,10,NB-IoT,6162.79,20.0014,DELIVERED,0,8795.69,-26.6889,0,0,10,10000
65,11,NB-IoT,5703.64,18.9958,DELIVERED,0,8066.46,-24.937,0,0,10,10000
65,12,NB-IoT,1363.27,22.0036,DELIVERED,0,1545.41,-9.2663,0,0,10,10000
65,13,NB-IoT,3971.55,2.00753,DELIVERED,0,5498.33,-23.2098,0,0,10,10000
70,4,NB-IoT,2635.67,8.98857,DELIVERED,0,3473.51,-20.2669,0,0,10,10000
70,5,NB-IoT,6334.02,7.00131,DELIVERED,0,9000.02,-28.9628,0,0,10,10000
70,6,NB-IoT,6349.01,36.0049,DELIVERED,0,9000.02,-37.4409,0,0,10,10000
70,7,NB-IoT,6303,19.0003,DELIVERED,0,9000,-30.3752,0,0,10,10000
70,8,NB-IoT,5086.43,17.0079,DELIVERED,0,7112.15,-18.2681,0,0,10,10000
70,9,NB-IoT,5013.84,2.99839,DELIVERED,0,7049.76,-32.8996,0,0,10,10000
70,10,NB-IoT,6159.8,2.99336,DELIVERED,0,8795.7,-21.8071,0,0,10,10000
70,11,NB-IoT,5701.63,2.00725,DELIVERED,0,8066.45,-28.136,0,0,10,10000
70,12,NB-IoT,1371.28,8.00987,DELIVERED,0,1545.42,-10.8891,0,0,10,10000
70,13,NB-IoT,3976.56,5.01391,DELIVERED,0,5498.35,-23.4779,0,0,10,10000
75,4,NB-IoT,2628.67,7.00431,DELIVERED,0,3473.5,-6.9007,0,0,10,10000
75,5,NB-IoT,6352.01,17.9992,DELIVERED,0,9000.02,-27.8527,0,0,10,10000
75,6,NB-IoT,6321.01,27.9964,DELIVERED,0,9000.02,-23.1003,0,0,10,10000
75,7,NB-IoT,6348,44.9987,DELIVERED,0,9000,-28.7647,0,0,10,10000
75,8,NB-IoT,5064.42,22.0115,DELIVERED,0,7112.13,-31.1708,0,0,10,10000
75,9,NB-IoT,5007.83,6.01159,LOST,0,7049.74,-41.5918,0,0,10,10000
75,10,NB-IoT,6212.8,53.002,DELIVERED,0,8795.71,-41.2734,0,0,10,10000
75,11,NB-IoT,5711.63,9.99576,DELIVERED,0,8066.45,-20.4398,0,0,10,10000
75,12,NB-IoT,1361.28,9.99899,DELIVERED,0,1545.42,5.2125,0,0,10,10000
75,13,NB-IoT,3975.57,0.992738,DELIVERED,0,5498.36,-20.5182,0,0,10,10000
80,4,NB-IoT,2649.66,20.9929,DELIVERED,0,3473.49,-9.52529,0,0,10,10000
80,5,NB-IoT,6345.01,7.00482,DELIVERED,0,9000.02,-29.7868,0,0,10,10000
80,6,NB-IoT,6301.02,19.9947,DELIVERED,0,9000.03,-29.3578,0,0,10,10000
80,7,NB-IoT,6294.01,53.9928,DELIVERED,0,9000.01,-35.1442,0,0,10,10000
80,8,NB-IoT,5056.42,8.00196,DELIVERED,0,7112.13,-20.085,0,0,10,10000
80,9,NB-IoT,5025.84,18.0111,DELIVERED,0,7049.75,-24.2165,0,0,10,10000
80,10,NB-IoT,6167.81,44.996,DELIVERED,0,8795.71,-20.583,0,0,10,10000
80,11,NB-IoT,5704.63,7.00296,DELIVERED,0,8066.44,-34.3398,0,0,10,10000
80,12,NB-IoT,1349.28,12,DELIVERED,0,1545.42,-3.34719,0,0,10,10000
80,13,NB-IoT,4009.58,34.0066,DELIVERED,0,5498.37,-16.849,0,0,10,10000
85,4,NB-IoT,2663.67,14.0054,DELIVERED,0,3473.5,-14.3766,0,0,10,10000
85,5,NB-IoT,6330.01,14.9978,DELIVERED,0,9000.02,-22.7166,0,0,10,10000
85,6,NB-IoT,6312.02,10.9979,DELIVERED,0,9000.03,-34.7345,0,0,10,10000
85,7,NB-IoT,6353,58.9936,DELIVERED,0,9000,-29.2567,0,0,10,10000
85,8,NB-IoT,5071.41,14.9933,DELIVERED,0,7112.12,-17.2585,0,0,10,10000
85,9,NB-IoT,5026.84,1,DELIVERED,0,7049.75,-25.488,0,0,10,10000
85,10,NB-IoT,6192.81,24.9983,DELIVERED,0,8795.71,-22.0895,0,0,10,10000
85,11,NB-IoT,5698.63,6.00245,DELIVERED,0,8066.44,-28.8963,0,0,10,10000
85,12,NB-IoT,1365.27,15.9842,DELIVERED,0,1545.4,-3.36722,0,0,10,10000
85,13,NB-IoT,3992.58,16.9991,DELIVERED,0,5498.37,-17.7856,0,0,10,10000
90,4,NB-IoT,2643.66,20.0051,DELIVERED,0,3473.49,-20.4825,0,0,10,10000
90,5,NB-IoT,6314.01,16.0005,DELIVERED,0,9000.02,-33.8079,0,0,10,10000
90,6,NB-IoT,6339.01,26.9949,DELIVERED,0,9000.02,-26.463,0,0,10,10000
90,7,NB-IoT,6327.01,25.9863,DELIVERED,0,9000.02,-29.4447,0,0,10,10000
90,8,NB-IoT,5072.41,1,DELIVERED,0,7112.12,-18.4053,0,0,10,10000
90,9,NB-IoT,5038.85,12.0166,DELIVERED,0,7049.78,-24.2186,0,0,10,10000
90,10,NB-IoT,6174.81,17.9946,DELIVERED,0,8795.72,-32.993,0,0,10,10000
90,11,NB-IoT,5705.62,6.99728,DELIVERED,0,8066.43,-33.5143,0,0,10,10000
90,12,NB-IoT,1331.28,33.9914,DELIVERED,0,1545.41,0.778396,0,0,10,10000
90,13,NB-IoT,3970.58,22.0019,DELIVERED,0,5498.37,-16.3653,0,0,10,10000
95,4,NB-IoT,2619.67,23.9898,DELIVERED,0,3473.51,-12.0814,0,0,10,10000
95,5,NB-IoT,6335.01,20.9963,DELIVERED,0,9000.01,-27.2359,0,0,10,10000
95,6,NB-IoT,6334.01,5,DELIVERED,0,9000.02,-37.3539,0,0,10,10000
95,7,NB-IoT,6340.02,13.0063,DELIVERED,0,9000.03,-18.3108,0,0,10,10000
95,8,NB-IoT,5067.4,5.00925,DELIVERED,0,7112.11,-19.7509,0,0,10,10000
95,9,NB-IoT,5005.86,32.9905,DELIVERED,0,7049.79,-41.632,0,0,10,10000
95,10,NB-IoT,6189.81,15.0025,DELIVERED,0,8795.72,-32.9199,0,0,10,10000
95,11,NB-IoT,5721.62,16,DELIVERED,0,8066.43,-30.0836,0,0,10,10000
95,12,NB-IoT,1336.28,5.00239,DELIVERED,0,1545.42,-2.04877,0,0,10,10000
95,13,NB-IoT,3985.58,15.0034,DELIVERED,0,5498.37,-21.3113,0,0,10,10000
0,0,LoRaWAN,2487.56,0,DELIVERED,0,6780,3.06119,0,0,10,10000
5,1,LoRaWAN,239.876,2247.68,DELIVERED,0,8222,0.549091,1,1,10,10000
10,2,LoRaWAN,2355.98,2116.11,DELIVERED,0,3969,10.0363,0,0,10,10000
15,3,LoRaWAN,2599.77,243.789,DELIVERED,0,7752,1.31591,0,0,10,10000
20,4,LoRaWAN,2483.6,116.175,DELIVERED,0,5890,4.89433,0,0,10,10000
25,5,LoRaWAN,1370.08,1113.51,DELIVERED,0,3859,10.4024,0,0,10,10000
30,6,LoRaWAN,249.891,1120.19,DELIVERED,0,8960,-0.570694,1,1,10,10000
35,7,LoRaWAN,120.566,129.325,DELIVERED,0,3309,12.4052,1,1,10,10000
40,8,LoRaWAN,278.921,158.356,DELIVERED,0,290,44.0832,1,1,10,10000
45,9,LoRaWAN,249.083,29.8389,DELIVERED,0,5037,6.93226,1,1,10,10000
50,0,LoRaWAN,302.928,53.8457,DELIVERED,0,9517,-1.35637,1,1,10,10000
55,1,LoRaWAN,238.394,64.5338,DELIVERED,0,8530,0.0700017,1,1,10,10000
