time,node,species,actual_x,actual_y,actual_z,est_x,est_y,est_z,error_m,temp_c,do_mgl,ph,toa_h1,toa_h2,toa_h3,toa_h4
35,11,Tilapia,37.1954,401.617,-0.885806,37.2032,401.564,0,0.05323,22.2028,5.80737,8.00457,0.654105,0.630891,0.326426,0.277157
35,12,Tilapia,62.0906,46.0504,-1.09425,62.1344,45.9826,0,0.0807918,22.1472,5.71877,8.00157,0.47528,0.419825,0.434948,0.373291
35,13,Tilapia,-173.535,213.157,-1.8971,-173.618,213.108,0,0.0969341,22.1036,5.79666,7.98809,0.478907,0.606862,0.242663,0.44468
35,14,Tilapia,-163.656,-309.397,-1.24752,-163.654,-309.298,0,0.0987669,22.072,5.79379,7.9917,0.212716,0.419718,0.540991,0.650899
35,15,Tilapia,-332.077,-316.416,-0.899815,-332.076,-316.435,0,0.0186326,22.1754,5.88685,8.00871,0.118811,0.528996,0.517031,0.729988
35,16,Tilapia,181.974,-410.339,-1.98659,181.9,-410.378,0,0.0842298,22.0713,5.76546,8.0025,0.422103,0.180697,0.711713,0.600763
35,17,Tilapia,312.844,243.893,-1.34461,312.926,243.958,0,0.10522,22.0529,5.9066,8.00199,0.687574,0.471565,0.526822,0.165023
35,18,Tilapia,-253.167,296.758,-2.328,-253.223,296.854,0,0.111344,22.1903,5.87087,7.9995,0.514856,0.683791,0.166177,0.479798
35,19,Tilapia,-190.928,-343.369,-0.982153,-190.99,-343.415,0,0.0770975,22.1646,5.79075,8.00555,0.186724,0.433176,0.55639,0.680028
35,20,Tilapia,-418.536,48.1033,-1.05312,-418.494,48.0623,0,0.0584393,22.3031,5.55901,8.01057,0.332768,0.667492,0.268835,0.638076
35,21,Tilapia,-196.776,-404.702,-1.94596,-196.755,-404.644,0,0.061305,22.0246,5.79668,7.99076,0.171504,0.432209,0.594225,0.714521
35,22,Tilapia,347.984,109.742,-1.69413,348.044,109.687,0,0.0807134,22.0496,5.82293,7.99598,0.649805,0.37931,0.57847,0.236765
35,23,Tilapia,158.118,235.337,-1.3399,158.071,235.317,0,0.0509545,22.1898,5.97419,8.00078,0.610817,0.496632,0.429932,0.241597
35,24,Tilapia,-125.089,444.842,-0.831504,-125.086,444.845,0,0.00437644,22.1438,5.78919,8.00141,0.634652,0.709142,0.216626,0.383375
35,25,Tilapia,117.104,-287.067,-0.635373,117.102,-286.997,0,0.0703211,22.0561,5.77058,7.99528,0.393369,0.247106,0.619954,0.539116
35,26,Tilapia,77.9311,-182.833,-1.1218,77.9274,-182.872,0,0.0389305,22.0833,5.90441,7.99423,0.394435,0.305356,0.549442,0.489412
35,27,Tilapia,-75.7674,9.44459,-1.12233,-75.8244,9.54118,0,0.112143,22.2567,5.77824,8.01291,0.395091,0.465543,0.385284,0.457332
35,28,Tilapia,-297.642,167.878,-1.24183,-297.659,167.83,0,0.0507758,22.0141,5.69552,7.9854,0.42425,0.646589,0.213791,0.532812
35,29,Tilapia,-389.492,225.412,-0.619678,-389.462,225.448,0,0.0464405,22.163,5.89214,8.00012,0.452118,0.718277,0.155047,0.579368
35,30,Tilapia,-171.001,-316.202,-1.31776,-171.068,-316.165,0,0.0769112,22.1352,5.84353,7.99408,0.206291,0.423618,0.543652,0.657504
35,31,Tilapia,379.043,-163.769,-1.62403,378.92,-163.699,0,0.141055,22.2002,5.89952,7.99177,0.584745,0.196764,0.687692,0.41196
35,32,Tilapia,-345.799,287.93,-1.56804,-345.758,287.848,0,0.0919197,22.1664,5.81985,8.00478,0.496803,0.723576,0.128557,0.541363
35,33,Tilapia,156.818,398.658,-2.00874,156.801,398.597,0,0.0630929,22.0368,5.60529,7.99632,0.695473,0.598567,0.40599,0.198421
35,34,Tilapia,263.879,362.956,-1.72096,263.856,363.012,0,0.0604345,22.1604,5.92889,8.01467,0.721309,0.556039,0.479433,0.137004
35,35,Tilapia,-380.811,-104.761,-0.774321,-380.918,-104.701,0,0.122562,21.9725,5.84373,7.99624,0.234741,0.599848,0.372635,0.666025
35,36,Tilapia,275.399,-0.144101,-1.17815,275.371,-0.132139,0,0.0308716,22.2719,5.78589,7.9944,0.569061,0.321765,0.569191,0.321887
35,37,Tilapia,184.083,-163.119,-1.87558,184.075,-163.097,0,0.0228165,22.1079,5.74712,8.01226,0.464019,0.260845,0.588068,0.445554
35,38,Tilapia,79.4304,101.776,-1.35354,79.4379,101.784,0,0.0107565,22.1594,5.83263,7.98001,0.509802,0.443174,0.422518,0.338951
35,39,Tilapia,121.633,403.975,-0.759931,121.602,403.935,0,0.0508477,22.0301,5.9066,7.98631,0.685084,0.610017,0.382361,0.221078
35,40,Tilapia,335.688,92.1861,-0.983412,335.665,92.1385,0,0.0531174,22.0983,5.84528,8.00237,0.6364,0.369426,0.575616,0.250465
35,41,Tilapia,258.253,62.4423,-0.704822,258.266,62.4053,0,0.0391984,22.0853,5.66354,7.9921,0.582811,0.364757,0.538279,0.288304
35,42,Tilapia,-262.917,-386.904,-1.7352,-262.931,-386.856,0,0.0502983,22.2242,5.86252,8.00108,0.131665,0.477189,0.571715,0.732945
35,43,Tilapia,290.973,343.217,-1.46578,290.964,343.25,0,0.0338225,22.1122,5.81278,8.00929,0.723722,0.539341,0.49907,0.127794
35,44,Tilapia,-187.532,-238.175,-1.38592,-187.637,-238.108,0,0.124711,22.084,5.87684,7.99668,0.224867,0.447938,0.490937,0.625525
35,45,Tilapia,-12.1663,-373.256,-1.44298,-12.1906,-373.237,0,0.0307107,22.1774,5.66029,7.98851,0.296339,0.312385,0.62167,0.629371
35,46,Tilapia,43.0052,144.751,-0.718938,43.0915,144.706,0,0.0977024,22.1647,5.7654,7.98708,0.515053,0.480406,0.386651,0.339175
35,47,Tilapia,-414.261,-187.82,-1.90252,-414.251,-187.891,0,0.0711846,22.1511,5.80487,8.00007,0.17634,0.602109,0.425938,0.716041
35,48,Tilapia,-439.521,59.7479,-1.81305,-439.605,59.7473,0,0.0842359,22.2539,5.78148,7.99585,0.339861,0.683527,0.260234,0.647553
35,49,Tilapia,-176.199,295.055,-0.648816,-176.236,295.156,0,0.107074,21.9906,5.73172,7.99778,0.529233,0.648874,0.209667,0.430078
35,50,Tilapia,134.255,-429.506,-1.35921,134.188,-429.557,0,0.0842388,22.0888,5.68767,7.9953,0.389648,0.210925,0.703853,0.622994
35,51,Tilapia,182.533,409.666,-1.97239,182.563,409.615,0,0.058869,22.2088,5.8907,7.9979,0.711537,0.600295,0.422652,0.180292
35,52,Tilapia,368.687,-134.942,-0.747154,368.646,-134.902,0,0.0572728,22.0158,5.69795,8.01005,0.584827,0.216994,0.670804,0.39371
35,53,Tilapia,-195.531,-405.223,-2.55592,-195.467,-405.2,0,0.0678962,22.1318,5.74424,7.99776,0.17233,0.431392,0.594902,0.714306
40,4,Tilapia,-149.72,-88.0754,-1.1258,-149.693,-88.0652,0,0.0280047,22.1175,5.72359,8.00795,0.313563,0.467017,0.410847,0.537138
40,5,Tilapia,413.651,177.167,-1.23226,413.703,177.135,0,0.0610687,21.726,5.64173,7.99179,0.711562,0.418771,0.603836,0.183492
40,6,Tilapia,-363.448,265.318,-1.01951,-363.441,265.215,0,0.103277,21.9788,5.8404,7.99542,0.480324,0.722142,0.136072,0.556141
40,7,Tilapia,259.014,-368.041,-1.17854,259.011,-368.023,0,0.0189794,22.0033,5.82838,7.99652,0.475844,0.138589,0.721734,0.560013
40,8,Tilapia,-89.8296,-344.067,-1.78723,-89.8169,-343.971,0,0.0964356,22.2373,5.96875,7.99809,0.250329,0.366768,0.581243,0.640096
40,9,Tilapia,-169.341,309.149,-0.95406,-169.359,309.091,0,0.0597106,22.0735,5.68673,7.98702,0.539535,0.653119,0.209344,0.423463
40,10,Tilapia,-438.718,-30.9251,-1.56278,-438.735,-30.9946,0,0.0716781,22.2016,5.86325,8.00488,0.279427,0.655041,0.320747,0.673672
40,11,Tilapia,37.1907,401.624,-0.9406,37.2596,401.515,0,0.129235,22.1168,5.9375,8.00102,0.654054,0.630836,0.326442,0.277069
40,12,Tilapia,62.0803,46.0584,-1.13837,62.0736,46.0872,0,0.0296333,22.2996,5.96941,7.98002,0.47531,0.419746,0.434707,0.373431
40,13,Tilapia,-173.518,213.16,-2.00043,-173.563,213.293,0,0.139969,21.9679,5.82046,7.99559,0.479035,0.606905,0.242602,0.444618
40,14,Tilapia,-163.669,-309.408,-1.2842,-163.716,-309.35,0,0.0748024,22.1698,5.82403,8.00373,0.21265,0.419759,0.541026,0.650898
40,15,Tilapia,-332.08,-316.42,-0.953815,-332.037,-316.357,0,0.0759474,22.1169,5.87169,8.00457,0.118894,0.528988,0.516994,0.729986
40,16,Tilapia,181.963,-410.323,-1.98675,181.989,-410.336,0,0.0287588,22.1931,5.72123,7.99834,0.422143,0.1806,0.71164,0.600751
40,17,Tilapia,312.835,243.88,-1.37671,312.8,243.876,0,0.0352997,21.9514,5.83364,8.00748,0.687425,0.471582,0.526826,0.165011
40,18,Tilapia,-253.187,296.766,-2.4097,-253.16,296.7,0,0.0716958,22.027,6.12054,8.01392,0.514821,0.683791,0.166343,0.479801
40,19,Tilapia,-190.907,-343.373,-1.03216,-190.858,-343.372,0,0.0489076,22.1162,5.71287,7.97898,0.186828,0.433111,0.556407,0.679956
40,20,Tilapia,-418.541,48.1018,-1.09954,-418.545,48.1267,0,0.0252496,22.2441,5.57604,8.00744,0.332736,0.667461,0.268713,0.638025
40,21,Tilapia,-196.788,-404.706,-1.95546,-196.799,-404.713,0,0.0133079,21.9582,5.84527,8.01043,0.171525,0.432288,0.594312,0.714643
40,22,Tilapia,347.974,109.752,-1.70883,348.054,109.892,0,0.1602,21.9675,5.90648,7.98273,0.649955,0.379309,0.578165,0.236848
40,23,Tilapia,158.106,235.34,-1.46999,158.108,235.281,0,0.0597144,21.9621,5.66547,8.01343,0.610813,0.496595,0.429959,0.241591
40,24,Tilapia,-125.075,444.86,-0.88902,-125.041,445.073,0,0.215656,22.0341,5.69959,8.01851,0.634779,0.709066,0.216568,0.383396
40,25,Tilapia,117.1,-287.069,-0.702377,117.106,-287.078,0,0.0107549,21.8862,5.74873,8.01081,0.393398,0.247103,0.619999,0.53924
40,26,Tilapia,77.9213,-182.842,-1.16468,77.9666,-182.729,0,0.121702,22.1086,5.73367,8.00841,0.394512,0.30536,0.549324,0.48939
40,27,Tilapia,-75.7674,9.44459,-1.16535,-75.8324,9.40212,0,0.0776784,22.1578,5.89166,7.98345,0.394988,0.465513,0.385369,0.457315
40,28,Tilapia,-297.621,167.885,-1.37701,-297.63,167.927,0,0.0430673,22.1618,5.76992,7.98481,0.424314,0.64666,0.213758,0.532731
40,29,Tilapia,-389.492,225.412,-0.687328,-389.525,225.339,0,0.0803134,22.2545,5.78456,7.99748,0.452015,0.718324,0.155106,0.579334
40,30,Tilapia,-171.002,-316.209,-1.35113,-170.999,-316.19,0,0.0197668,22.0691,5.73107,7.99789,0.206349,0.423523,0.543613,0.657629
40,31,Tilapia,379.041,-163.756,-1.64225,378.943,-163.75,0,0.0973411,22.0504,5.74689,8.00816,0.584691,0.196638,0.687578,0.411981
40,32,Tilapia,-345.783,287.943,-1.5891,-345.738,287.928,0,0.0473372,21.9914,5.85633,8.01112,0.496829,0.72351,0.128473,0.541356
40,33,Tilapia,156.837,398.675,-2.1062,156.865,398.566,0,0.112256,21.8794,5.96168,7.98162,0.695537,0.598541,0.406061,0.198459
40,34,Tilapia,263.891,362.934,-1.73445,264.001,362.871,0,0.127012,21.9755,5.92017,7.98484,0.7213,0.555862,0.47949,0.136977
40,35,Tilapia,-380.821,-104.752,-0.834199,-380.819,-104.706,0,0.0456222,21.9741,5.77565,8.0143,0.234794,0.59983,0.37269,0.666014
40,36,Tilapia,275.409,-0.133823,-1.21824,275.468,-0.0870148,0,0.0746549,21.9212,5.75712,8.00353,0.56908,0.321705,0.569155,0.321797
40,37,Tilapia,184.083,-163.119,-1.88168,184.121,-163.041,0,0.0865388,22.1174,5.68036,7.98908,0.464049,0.260822,0.588015,0.44552
40,38,Tilapia,79.428,101.776,-1.48384,79.4611,101.807,0,0.0450328,22.1676,5.83056,7.99632,0.509819,0.44305,0.4224,0.33902
40,39,Tilapia,121.651,403.988,-0.820499,121.642,403.945,0,0.0440342,22.0974,5.87047,8.01716,0.685084,0.609941,0.382337,0.221054
40,40,Tilapia,335.694,92.1798,-1.03318,335.721,92.2636,0,0.0881066,22.2899,5.88543,8.01805,0.636487,0.369444,0.575519,0.250432
40,41,Tilapia,258.253,62.4423,-0.768299,258.105,62.4304,0,0.148956,22.1489,5.74682,7.99026,0.582725,0.36486,0.538255,0.288279
40,42,Tilapia,-262.918,-386.91,-1.74809,-262.907,-386.729,0,0.180918,22.0723,5.74042,7.99842,0.131709,0.477176,0.57163,0.732881
40,43,Tilapia,290.973,343.217,-1.58998,290.934,343.334,0,0.123156,22.0872,5.84711,8.01,0.723733,0.539388,0.49903,0.127762
40,44,Tilapia,-187.556,-238.184,-1.41609,-187.572,-238.082,0,0.102872,22.228,5.72314,8.00809,0.224864,0.447882,0.490918,0.625399
40,45,Tilapia,-12.158,-373.251,-1.47046,-12.2241,-373.159,0,0.113083,22.1667,5.76542,7.99608,0.296358,0.312444,0.621639,0.629377
40,46,Tilapia,43.0081,144.744,-0.781945,42.9703,144.703,0,0.0558822,22.0031,5.75537,8.00746,0.514998,0.480486,0.386611,0.33921
40,47,Tilapia,-414.276,-187.814,-1.90701,-414.315,-187.824,0,0.040496,22.1954,5.80345,7.99668,0.17638,0.602169,0.425895,0.716043
40,48,Tilapia,-439.518,59.7636,-1.9203,-439.431,59.69,0,0.114068,22.0357,5.79908,7.99407,0.339911,0.68346,0.260347,0.647578
40,49,Tilapia,-176.199,295.051,-0.715155,-176.148,294.933,0,0.128539,21.9778,5.63046,7.99781,0.529165,0.648854,0.209872,0.43006
40,50,Tilapia,134.258,-429.515,-1.39065,134.281,-429.656,0,0.14272,21.8115,5.77101,7.9933,0.389739,0.210917,0.704047,0.623004
40,51,Tilapia,182.539,409.669,-1.97382,182.5,409.61,0,0.0707452,22.2123,5.93832,7.9952,0.711539,0.600277,0.422604,0.180387
40,52,Tilapia,368.696,-134.938,-0.808451,368.855,-134.902,0,0.162515,22.3045,5.72526,8.00764,0.584918,0.216914,0.670862,0.393659
40,53,Tilapia,-195.529,-405.233,-2.61552,-195.474,-405.235,0,0.054653,21.9523,5.7797,7.99236,0.1723,0.43134,0.594849,0.714371
45,4,Tilapia,-149.703,-88.0838,-1.1688,-149.666,-88.0291,0,0.0660421,22.0898,5.62396,7.99588,0.3136,0.466993,0.410817,0.537147
45,5,Tilapia,413.655,177.167,-1.26994,413.705,177.15,0,0.0521582,22.0587,5.87213,7.99376,0.71157,0.418776,0.603824,0.183488
45,6,Tilapia,-363.448,265.309,-1.06747,-363.433,265.362,0,0.0547116,21.9851,5.88136,7.99324,0.480425,0.722159,0.135976,0.55615
45,7,Tilapia,259.012,-368.05,-1.21875,259.062,-368.009,0,0.0648475,22.052,5.7208,7.997,0.475879,0.138539,0.721671,0.560055
45,8,Tilapia,-89.8228,-344.087,-1.89553,-89.8516,-344.172,0,0.089122,21.9512,5.82028,8.00466,0.250242,0.366732,0.581319,0.640203
45,9,Tilapia,-169.33,309.139,-1.00579,-169.299,309.294,0,0.158369,22.0978,5.8406,7.99697,0.53964,0.653169,0.209286,0.423355
45,10,Tilapia,-438.708,-30.9272,-1.58429,-438.665,-30.9457,0,0.0462869,22.1561,5.89396,7.99641,0.279507,0.655001,0.320734,0.673721
45,11,Tilapia,37.1834,401.631,-0.992732,37.2656,401.511,0,0.145679,22.0646,5.87226,7.99155,0.654066,0.630954,0.326512,0.277026
45,12,Tilapia,62.0633,46.0427,-1.18046,61.9707,46.0158,0,0.0964612,21.8756,5.75293,8.01477,0.47521,0.419843,0.434779,0.373396
45,13,Tilapia,-173.518,213.16,-2.09843,-173.534,213.244,0,0.0854429,22.148,5.773,8.00532,0.479029,0.606843,0.242636,0.444656
45,14,Tilapia,-163.674,-309.387,-1.31946,-163.692,-309.408,0,0.0279222,22.1554,5.83902,7.97842,0.212663,0.419779,0.541122,0.650885
45,15,Tilapia,-332.081,-316.425,-1.00509,-332.127,-316.448,0,0.0522621,22.117,5.71104,7.9996,0.118768,0.529,0.517007,0.730027
45,16,Tilapia,181.963,-410.323,-1.9874,182.022,-410.211,0,0.12688,22.1997,5.81371,7.98978,0.422232,0.180664,0.71168,0.600701
45,17,Tilapia,312.834,243.893,-1.40705,312.781,243.963,0,0.0884625,22.1071,5.76313,8.00203,0.687492,0.471531,0.526663,0.165083
45,18,Tilapia,-253.185,296.754,-2.48746,-253.282,296.667,0,0.130933,22.0889,5.92037,8.00075,0.514772,0.683828,0.166287,0.479876
45,19,Tilapia,-190.892,-343.37,-1.07963,-190.861,-343.429,0,0.066541,22.2289,5.8855,7.98965,0.186838,0.433143,0.556483,0.679995
45,20,Tilapia,-418.539,48.103,-1.1436,-418.517,48.1407,0,0.0438724,22.0815,5.88527,8.00677,0.332736,0.667457,0.268702,0.637977
45,21,Tilapia,-196.808,-404.718,-1.96551,-196.77,-404.832,0,0.120064,22.1485,5.83066,7.99574,0.17147,0.43226,0.594423,0.714522
45,22,Tilapia,347.962,109.737,-1.72339,347.9,109.722,0,0.0633371,22.0743,5.83903,8.00616,0.649793,0.379337,0.57832,0.236871
45,23,Tilapia,158.126,235.33,-1.59382,158.116,235.347,0,0.0194468,22.0802,5.88719,7.99862,0.610808,0.496601,0.429915,0.241512
45,24,Tilapia,-125.072,444.86,-0.943713,-125.062,444.918,0,0.0591028,22.0172,5.90073,8.00899,0.634684,0.709147,0.216619,0.383343
45,25,Tilapia,117.105,-287.068,-0.766111,117.098,-287.107,0,0.0392016,22.1611,5.75283,8.0013,0.393346,0.247078,0.620015,0.539179
45,26,Tilapia,77.9222,-182.855,-1.20542,77.8876,-182.756,0,0.105089,22.143,5.89898,8.00273,0.394487,0.305427,0.549344,0.489455
45,27,Tilapia,-75.7637,9.44239,-1.20629,-75.7712,9.3866,0,0.0562803,22.1945,5.75695,7.99894,0.395041,0.46546,0.385397,0.457375
45,28,Tilapia,-297.61,167.877,-1.5056,-297.591,167.92,0,0.0469571,22.0611,5.9372,7.98804,0.424298,0.646561,0.213734,0.532737
45,29,Tilapia,-389.506,225.386,-0.751583,-389.552,225.357,0,0.0542702,22.1638,5.70425,8.0068,0.452064,0.718421,0.155138,0.579356
45,30,Tilapia,-171.009,-316.21,-1.38292,-171.102,-316.124,0,0.126585,22.1954,5.91967,7.99515,0.206321,0.423666,0.543632,0.657567
45,31,Tilapia,379.041,-163.756,-1.65979,378.978,-163.747,0,0.0634016,22.159,5.72412,8.00467,0.584678,0.19667,0.68776,0.411837
45,32,Tilapia,-345.782,287.929,-1.60941,-345.793,287.878,0,0.0521013,22.2006,5.79441,7.98346,0.496784,0.723497,0.128473,0.541399
45,33,Tilapia,156.83,398.671,-2.19869,156.814,398.736,0,0.0671243,21.988,5.69859,7.99518,0.695574,0.598632,0.405987,0.198435
45,34,Tilapia,263.907,362.932,-1.74793,263.812,363.008,0,0.121131,22.0021,5.75407,7.99643,0.721263,0.556028,0.479388,0.137003
45,35,Tilapia,-380.821,-104.752,-0.891335,-380.824,-104.757,0,0.00622732,22.0931,5.87547,8.00881,0.234768,0.59986,0.372749,0.666006
45,36,Tilapia,275.409,-0.133823,-1.25656,275.401,-0.11486,0,0.0206187,22.1707,5.83625,7.98122,0.569099,0.321772,0.569197,0.321896
45,37,Tilapia,184.086,-163.135,-1.8873,184.069,-163.102,0,0.0363542,22.1912,5.79338,8.00919,0.463979,0.260836,0.588087,0.445484
45,38,Tilapia,79.428,101.776,-1.60716,79.386,101.762,0,0.0444632,22.1322,5.84019,7.99951,0.509785,0.443173,0.42249,0.339024
45,39,Tilapia,121.628,403.981,-0.877984,121.625,403.888,0,0.0924935,22.0582,5.85663,8.00112,0.685089,0.609978,0.382386,0.221102
45,40,Tilapia,335.696,92.1804,-1.08062,335.71,92.1429,0,0.0399556,22.0366,5.84897,8.00252,0.636417,0.369393,0.575599,0.25046
45,41,Tilapia,258.236,62.4545,-0.828753,258.207,62.4798,0,0.039047,22.0969,5.74517,7.98907,0.582823,0.364832,0.538235,0.288291
45,42,Tilapia,-262.912,-386.9,-1.76016,-262.877,-386.844,0,0.0660891,22.1135,5.67773,7.99802,0.131721,0.477139,0.571688,0.732996
45,43,Tilapia,290.957,343.203,-1.70832,290.799,343.244,0,0.163176,22.0855,5.92206,8.00548,0.723631,0.539396,0.498993,0.127855
45,44,Tilapia,-187.568,-238.181,-1.44513,-187.581,-238.18,0,0.0135633,22.1442,5.84121,7.99089,0.224836,0.447941,0.491058,0.625382
45,45,Tilapia,-12.1548,-373.245,-1.49641,-12.0836,-373.308,0,0.0948717,22.0974,5.90069,7.99557,0.296391,0.312279,0.6217,0.629402
45,46,Tilapia,43.0212,144.752,-0.841839,43.0132,144.671,0,0.0817052,22.0192,5.7008,8.00484,0.514951,0.480457,0.38664,0.339115
45,47,Tilapia,-414.269,-187.825,-1.91141,-414.353,-187.815,0,0.0843841,22.0865,5.86358,7.99789,0.176362,0.602148,0.425852,0.716073
45,48,Tilapia,-439.539,59.7654,-2.0223,-439.592,59.8569,0,0.105788,22.1355,5.74368,8.01551,0.339965,0.683532,0.260169,0.647597
45,49,Tilapia,-176.188,295.063,-0.778437,-176.267,294.994,0,0.105185,22.1097,5.91277,8.00589,0.529093,0.648815,0.209686,0.430069
45,50,Tilapia,134.263,-429.515,-1.42053,134.224,-429.504,0,0.0413582,22.0651,5.89587,7.98883,0.389759,0.21103,0.704035,0.622939
45,51,Tilapia,182.549,409.661,-1.9753,182.533,409.685,0,0.0292885,22.0206,5.86158,7.98684,0.711547,0.600259,0.42257,0.180317
45,52,Tilapia,368.696,-134.938,-0.866848,368.789,-134.905,0,0.0980273,22.2134,6.03863,7.98687,0.584895,0.216941,0.670846,0.393686
45,53,Tilapia,-195.536,-405.244,-2.67118,-195.533,-405.249,0,0.0060477,22.1215,5.65205,7.98964,0.172215,0.43138,0.594874,0.714271
50,4,Tilapia,-149.685,-88.0614,-1.20958,-149.637,-88.0873,0,0.053921,22.0096,5.88136,8.00235,0.31354,0.46692,0.410823,0.53711
50,5,Tilapia,413.653,177.161,-1.30579,413.626,177.069,0,0.0955813,22.1752,5.66532,7.98494,0.711528,0.418802,0.603896,0.183551
50,6,Tilapia,-363.448,265.309,-1.11317,-363.4,265.289,0,0.0522096,22.1869,5.89086,7.99905,0.480371,0.722164,0.136038,0.556088
50,7,Tilapia,259.012,-368.05,-1.25704,259.028,-367.949,0,0.102279,21.9565,5.7484,7.99371,0.475864,0.138585,0.721652,0.560007
50,8,Tilapia,-89.8228,-344.087,-1.99867,-89.8289,-344.138,0,0.0504493,22.1434,5.63476,7.99631,0.250242,0.366702,0.581285,0.640153
50,9,Tilapia,-169.353,309.144,-1.05475,-169.363,309.035,0,0.109321,22.2499,5.79141,8.00937,0.539512,0.653158,0.209392,0.423456
50,10,Tilapia,-438.711,-30.931,-1.60473,-438.582,-30.994,0,0.142977,22.1387,5.81132,7.99741,0.279451,0.654941,0.320756,0.673633
50,11,Tilapia,37.18,401.627,-1.04198,37.1292,401.687,0,0.0783395,21.9647,5.62815,8.00111,0.654093,0.630865,0.326279,0.277167
50,12,Tilapia,62.0466,46.0503,-1.22088,62.0038,46.196,0,0.151897,21.9236,5.74322,7.99549,0.475328,0.419903,0.4347,0.373348
50,13,Tilapia,-173.497,213.185,-2.1916,-173.544,213.204,0,0.0503626,22.1472,5.79039,8.00498,0.478994,0.606879,0.242666,0.444624
50,14,Tilapia,-163.71,-309.421,-1.35318,-163.677,-309.354,0,0.0744893,22.0444,5.84411,7.99515,0.212718,0.419788,0.541095,0.650913
50,15,Tilapia,-332.076,-316.434,-1.05399,-332.032,-316.425,0,0.0447482,22.0883,5.79503,8.00953,0.118812,0.528889,0.516953,0.730024
50,16,Tilapia,181.975,-410.318,-1.98786,181.921,-410.306,0,0.0555086,22.0123,5.74382,8.0016,0.422101,0.18068,0.71169,0.600672
50,17,Tilapia,312.848,243.9,-1.43584,312.87,243.827,0,0.0762871,22.1126,5.77054,7.97938,0.687465,0.471521,0.526852,0.165065
50,18,Tilapia,-253.199,296.745,-2.56169,-253.17,296.764,0,0.0353037,22.0605,5.996,8.01032,0.514856,0.683779,0.166293,0.479821
50,19,Tilapia,-190.91,-343.394,-1.12467,-190.898,-343.363,0,0.033627,22.0652,5.84712,8.01224,0.186791,0.433118,0.556372,0.679959
50,20,Tilapia,-418.547,48.0959,-1.18566,-418.579,48.0882,0,0.0331497,21.9311,5.84445,8.01932,0.332761,0.667531,0.268793,0.638098
50,21,Tilapia,-196.804,-404.731,-1.97598,-196.741,-404.482,0,0.256415,22.1588,6.06228,7.99501,0.171622,0.432248,0.594137,0.714615
50,22,Tilapia,347.973,109.741,-1.73727,347.968,109.691,0,0.0503581,22.1226,5.81851,8.01132,0.6498,0.379297,0.578362,0.236856
50,23,Tilapia,158.147,235.31,-1.71204,158.219,235.423,0,0.133952,22.0039,6.00984,7.98568,0.61092,0.496502,0.429866,0.241539
50,24,Tilapia,-125.053,444.846,-0.995091,-125.066,444.836,0,0.0166983,21.9553,5.73925,7.99827,0.634711,0.709129,0.216677,0.383452
50,25,Tilapia,117.114,-287.072,-0.826655,117.161,-286.948,0,0.132475,22.1577,5.66575,8.00066,0.393435,0.247073,0.619902,0.539149
50,26,Tilapia,77.9235,-182.856,-1.24461,77.8518,-182.889,0,0.0788582,22.1819,5.67562,8.01391,0.394385,0.305396,0.549429,0.489438
50,27,Tilapia,-75.7556,9.43036,-1.24533,-75.7692,9.4843,0,0.0556506,22.0357,5.84695,7.98692,0.395095,0.46553,0.385371,0.45731
50,28,Tilapia,-297.6,167.89,-1.6275,-297.634,167.823,0,0.0752416,22.198,5.83572,8.02463,0.424206,0.646609,0.213789,0.532693
50,29,Tilapia,-389.481,225.369,-0.812462,-389.518,225.388,0,0.0419107,22.0401,5.87708,8.00614,0.452114,0.718307,0.15511,0.579464
50,30,Tilapia,-171.018,-316.214,-1.41298,-171.086,-316.157,0,0.0881365,22.1957,5.90383,7.99217,0.206258,0.423537,0.543525,0.657603
50,31,Tilapia,379.046,-163.759,-1.67665,379.052,-163.74,0,0.019152,22.1569,5.71799,8.00191,0.584698,0.196603,0.687682,0.411843
50,32,Tilapia,-345.776,287.916,-1.62883,-345.736,287.855,0,0.07295,21.9279,5.90605,7.9896,0.496825,0.723457,0.128541,0.54145
50,33,Tilapia,156.841,398.659,-2.28699,156.943,398.618,0,0.110396,22.1656,5.83201,8.00193,0.695568,0.598461,0.406041,0.198403
50,34,Tilapia,263.91,362.911,-1.76018,263.898,362.964,0,0.0543675,22.243,5.63289,8.00425,0.721302,0.555988,0.479454,0.136995
50,35,Tilapia,-380.829,-104.747,-0.945482,-380.752,-104.718,0,0.0824448,22.1391,5.86142,8.01619,0.234779,0.599803,0.372707,0.665928
50,36,Tilapia,275.403,-0.133659,-1.29294,275.445,-0.063414,0,0.0818192,22.0339,5.81484,8.01431,0.569126,0.321751,0.569141,0.321863
50,37,Tilapia,184.083,-163.142,-1.89277,184.136,-163.126,0,0.0556822,22.1733,5.70168,7.98832,0.463993,0.260709,0.587973,0.445558
50,38,Tilapia,79.4429,101.759,-1.72459,79.4368,101.735,0,0.0246969,21.986,5.73002,7.99612,0.50977,0.443078,0.422469,0.339014
50,39,Tilapia,121.638,403.968,-0.932536,121.637,404.113,0,0.144282,22.0408,5.95567,7.98388,0.685171,0.60999,0.382291,0.22106
50,40,Tilapia,335.691,92.1872,-1.12565,335.524,92.1798,0,0.167058,22.3083,5.50706,8.00226,0.636332,0.369501,0.57557,0.250432
